ClaimID,TransID,VisitorID,EntryID,CampID,EntryDate,PayorType,AmountWaived,Verified_SA_ID,InsertDate
CLM-881828,TRX-5593537,VID-29917,ENT-34632,KNP-MOP,2024-11-06,SANParks_Subsidy,242.08,7010205477211,2024-11-07 05:00:00
CLM-742108,TRX-4874049,VID-88166,ENT-40432,KNP-SKU,2025-09-12,SANParks_Subsidy,631.16,8102238996058,2025-09-13 13:00:00
CLM-987240,TRX-8864546,VID-95140,ENT-59015,KNP-SAT,2024-05-17,SANParks_Subsidy,746.49,8508053747879,2024-05-18 09:00:00
CLM-133795,TRX-7854988,VID-11967,ENT-45370,KNP-CRO,2024-07-16,SANParks_Subsidy,305.79,9104254431982,2024-07-16 15:00:00
CLM-560623,TRX-9219877,VID-52584,ENT-69971,KNP-SKU,2024-03-08,SANParks_Subsidy,449.29,9401207381619,2024-03-08 12:00:00
CLM-741209,TRX-9995261,VID-78843,ENT-94068,KNP-PUN,2024-11-16,SANParks_Subsidy,514.45,8408271711620,2024-11-17 02:00:00
CLM-663996,TRX-7637254,VID-15144,ENT-83098,KNP-CRO,2024-09-08,SANParks_Subsidy,511.29,9001075885179,2024-09-09 10:00:00
CLM-419348,TRX-5796850,VID-70469,ENT-31821,KNP-CRO,2025-03-26,SANParks_Subsidy,356.09,9901239673311,2025-03-27 02:00:00
CLM-970206,TRX-8578236,VID-21854,ENT-75622,KNP-MOP,2024-05-25,SANParks_Subsidy,275.84,8812183270069,2024-05-26 06:00:00
CLM-439173,TRX-8564609,VID-13265,ENT-33445,KNP-LET,2025-02-06,SANParks_Subsidy,563.22,9204152512963,2025-02-07 03:00:00
CLM-825318,TRX-3751363,VID-26193,ENT-21952,KNP-MOP,2024-09-13,SANParks_Subsidy,644.36,9006039788196,2024-09-13 21:00:00
CLM-929493,TRX-9584338,VID-90225,ENT-30958,KNP-CRO,2025-01-28,SANParks_Subsidy,535.24,7103113518087,2025-01-29 23:00:00
CLM-287555,TRX-1860847,VID-64995,ENT-50378,KNP-PRE,2024-06-15,SANParks_Subsidy,661.11,8405214031576,2024-06-15 10:00:00
CLM-312705,TRX-1059272,VID-91600,ENT-43175,KNP-PUN,2024-04-30,SANParks_Subsidy,471.05,9708181096478,2024-04-30 09:00:00
CLM-349433,TRX-4638539,VID-87183,ENT-96438,KNP-LET,2025-09-14,SANParks_Subsidy,467.62,8402201110277,2025-09-15 08:00:00
CLM-391622,TRX-4483580,VID-16411,ENT-34227,KNP-SAT,2024-09-07,SANParks_Subsidy,188.54,8101051544120,2024-09-08 12:00:00
CLM-978721,TRX-6007018,VID-53399,ENT-21495,KNP-PUN,2025-11-14,SANParks_Subsidy,226.22,7503225771113,2025-11-15 13:00:00
CLM-825104,TRX-3976601,VID-69682,ENT-85886,KNP-BER,2025-09-17,SANParks_Subsidy,802.04,7205117183568,2025-09-18 19:00:00
CLM-895284,TRX-8169304,VID-82151,ENT-18509,KNP-PRE,2025-01-23,SANParks_Subsidy,479.57,7312285603979,2025-01-23 05:00:00
CLM-533856,TRX-9802102,VID-37504,ENT-37400,KNP-TSE,2024-12-03,SANParks_Subsidy,190.73,8812219874251,2024-12-04 10:00:00
CLM-859246,TRX-5818203,VID-65974,ENT-89802,KNP-BER,2024-03-30,SANParks_Subsidy,331.76,8810123176225,2024-03-31 07:00:00
CLM-620509,TRX-9719216,VID-92818,ENT-75239,KNP-LET,2025-09-21,SANParks_Subsidy,715.59,9810085873580,2025-09-22 13:00:00
CLM-223949,TRX-1402431,VID-70933,ENT-91980,KNP-MOP,2024-07-17,SANParks_Subsidy,666.23,7610147946457,2024-07-17 01:00:00
CLM-466634,TRX-4562439,VID-11480,ENT-93967,KNP-SKU,2024-02-16,SANParks_Subsidy,633.01,7802106037929,2024-02-16 22:00:00
CLM-439658,TRX-1102865,VID-24920,ENT-99893,KNP-BER,2025-06-02,SANParks_Subsidy,388.95,9310201488508,2025-06-03 12:00:00
CLM-446569,TRX-6669639,VID-98142,ENT-72797,KNP-LET,2024-06-28,SANParks_Subsidy,708.08,9003163606949,2024-06-28 13:00:00
CLM-663051,TRX-6622207,VID-70616,ENT-64257,KNP-PUN,2025-10-04,SANParks_Subsidy,734.57,7910246293259,2025-10-05 06:00:00
CLM-119627,TRX-4494064,VID-85680,ENT-99848,KNP-BER,2025-07-22,SANParks_Subsidy,709.67,9806033504920,2025-07-23 11:00:00
CLM-455627,TRX-7295495,VID-92118,ENT-80028,KNP-SAT,2024-10-14,SANParks_Subsidy,549.69,8203202960327,2024-10-14 02:00:00
CLM-999488,TRX-6276424,VID-14145,ENT-45585,KNP-CRO,2024-11-11,SANParks_Subsidy,210.76,9804128581730,2024-11-12 22:00:00
CLM-650607,TRX-6072059,VID-32939,ENT-24710,KNP-BER,2024-11-05,SANParks_Subsidy,699.46,9404038445293,2024-11-05 14:00:00
CLM-937838,TRX-9097744,VID-75543,ENT-30195,KNP-SKU,2025-06-02,SANParks_Subsidy,388.08,8512289785019,2025-06-02 02:00:00
CLM-250255,TRX-2648387,VID-77652,ENT-98698,KNP-SAT,2024-11-13,SANParks_Subsidy,293.63,7108139763492,2024-11-13 21:00:00
CLM-426087,TRX-1738700,VID-87894,ENT-21413,KNP-BER,2024-04-28,SANParks_Subsidy,476.81,7102176242557,2024-04-28 01:00:00
CLM-895338,TRX-6236888,VID-93735,ENT-37504,KNP-BER,2024-01-24,SANParks_Subsidy,290.39,7905186354444,2024-01-25 13:00:00
CLM-223365,TRX-5574378,VID-29571,ENT-30643,KNP-PRE,2025-03-27,SANParks_Subsidy,230.12,8909172717572,2025-03-28 19:00:00
CLM-467335,TRX-6343290,VID-45527,ENT-28554,KNP-PRE,2024-07-30,SANParks_Subsidy,551.86,7502106683095,2024-07-31 11:00:00
CLM-153190,TRX-3182279,VID-13800,ENT-71700,KNP-PUN,2025-07-07,SANParks_Subsidy,224.15,7102147575272,2025-07-08 05:00:00
CLM-725078,TRX-8479891,VID-90781,ENT-56612,KNP-PRE,2024-07-02,SANParks_Subsidy,382.63,7612259950391,2024-07-03 22:00:00
CLM-695370,TRX-3211157,VID-22178,ENT-71377,KNP-MOP,2024-03-21,SANParks_Subsidy,468.91,9111238808058,2024-03-22 06:00:00
CLM-334665,TRX-3411249,VID-90863,ENT-43823,KNP-BER,2025-04-26,SANParks_Subsidy,424.45,9211116448586,2025-04-26 15:00:00
CLM-131734,TRX-2096646,VID-72303,ENT-24796,KNP-BER,2025-04-09,SANParks_Subsidy,485.06,9703106848796,2025-04-10 08:00:00
CLM-233582,TRX-9521981,VID-23491,ENT-63174,KNP-MOP,2025-09-10,SANParks_Subsidy,378.11,9002266068701,2025-09-11 13:00:00
CLM-520286,TRX-7936404,VID-41270,ENT-91379,KNP-SKU,2025-06-29,SANParks_Subsidy,533.56,8507036716235,2025-06-30 06:00:00
CLM-719677,TRX-8233471,VID-67062,ENT-84345,KNP-BER,2024-08-01,SANParks_Subsidy,531.17,7703222306851,2024-08-02 21:00:00
CLM-219876,TRX-8766314,VID-52647,ENT-82756,KNP-MOP,2025-08-10,SANParks_Subsidy,725.42,7505132167822,2025-08-11 08:00:00
CLM-818807,TRX-7357071,VID-52914,ENT-74788,KNP-PUN,2025-09-04,SANParks_Subsidy,213.37,9603191003092,2025-09-04 07:00:00
CLM-256464,TRX-8599649,VID-79632,ENT-48207,KNP-CRO,2024-05-30,SANParks_Subsidy,580.9,8404076311628,2024-05-31 19:00:00
CLM-932932,TRX-6109503,VID-66980,ENT-55123,KNP-MOP,2024-11-02,SANParks_Subsidy,557.91,8909133140029,2024-11-03 13:00:00
CLM-487158,TRX-1891328,VID-10110,ENT-83404,KNP-BER,2024-10-28,SANParks_Subsidy,226.79,7901088242984,2024-10-28 04:00:00
CLM-755584,TRX-6337290,VID-60173,ENT-63219,KNP-CRO,2025-08-27,SANParks_Subsidy,454.63,7611068967020,2025-08-28 02:00:00
CLM-682401,TRX-7452434,VID-57223,ENT-64687,KNP-SAT,2024-05-22,SANParks_Subsidy,351.93,9711053252801,2024-05-22 13:00:00
CLM-779885,TRX-1263533,VID-28873,ENT-73792,KNP-CRO,2024-01-12,SANParks_Subsidy,832.48,7402057976896,2024-01-12 05:00:00
CLM-733790,TRX-8142130,VID-91690,ENT-33566,KNP-LET,2025-04-11,SANParks_Subsidy,506.59,8708136961066,2025-04-12 21:00:00
CLM-545405,TRX-1124654,VID-85751,ENT-75294,KNP-SKU,2024-08-19,SANParks_Subsidy,648.49,7807187156735,2024-08-19 12:00:00
CLM-695748,TRX-9107893,VID-58310,ENT-24832,KNP-TSE,2024-02-04,SANParks_Subsidy,487.07,9202059831661,2024-02-04 03:00:00
CLM-642060,TRX-2312558,VID-78597,ENT-89963,KNP-MOP,2024-10-13,SANParks_Subsidy,321.66,9012222309997,2024-10-14 06:00:00
CLM-665389,TRX-6242875,VID-90352,ENT-16917,KNP-BER,2025-12-01,SANParks_Subsidy,524.52,7008159601059,2025-12-02 17:00:00
CLM-869460,TRX-6561881,VID-65183,ENT-56257,KNP-PRE,2025-04-25,SANParks_Subsidy,352.45,7112206101462,2025-04-26 13:00:00
CLM-164401,TRX-8938316,VID-85778,ENT-32161,KNP-TSE,2025-07-31,SANParks_Subsidy,186.13,7912201457985,2025-07-31 17:00:00
CLM-186518,TRX-3127708,VID-76269,ENT-20074,KNP-PRE,2024-10-20,SANParks_Subsidy,326.44,8905095311001,2024-10-21 08:00:00
CLM-216968,TRX-3929534,VID-87564,ENT-29809,KNP-LET,2024-01-15,SANParks_Subsidy,408.84,7505264962709,2024-01-17 00:00:00
CLM-938202,TRX-9848116,VID-14337,ENT-54937,KNP-MOP,2025-05-11,SANParks_Subsidy,827.14,8903279320631,2025-05-11 12:00:00
CLM-349505,TRX-8385078,VID-93568,ENT-31926,KNP-SKU,2025-02-26,SANParks_Subsidy,554.43,9606025435820,2025-02-27 01:00:00
CLM-275741,TRX-8784878,VID-62264,ENT-72420,KNP-PRE,2024-04-28,SANParks_Subsidy,483.39,9409087371999,2024-04-28 04:00:00
CLM-509018,TRX-8962291,VID-44422,ENT-29025,KNP-SHI,2025-11-30,SANParks_Subsidy,759.19,7005268529960,2025-12-01 22:00:00
CLM-431023,TRX-9896176,VID-99505,ENT-15376,KNP-MOP,2025-01-26,SANParks_Subsidy,792.4,9006288244164,2025-01-27 20:00:00
CLM-385831,TRX-6619820,VID-45432,ENT-45007,KNP-MOP,2025-09-17,SANParks_Subsidy,328.74,8807155056679,2025-09-18 18:00:00
CLM-907924,TRX-4270310,VID-78151,ENT-54224,KNP-SAT,2025-11-19,SANParks_Subsidy,369.29,7011012140044,2025-11-20 14:00:00
CLM-202444,TRX-9812472,VID-23619,ENT-99849,KNP-LET,2024-01-13,SANParks_Subsidy,396.06,9305094239337,2024-01-14 03:00:00
CLM-749485,TRX-2542518,VID-17455,ENT-87874,KNP-SKU,2024-02-04,SANParks_Subsidy,815.34,9002233012881,2024-02-04 02:00:00
CLM-236217,TRX-7307535,VID-96034,ENT-94922,KNP-TSE,2024-03-29,SANParks_Subsidy,712.24,7502234091420,2024-03-30 15:00:00
CLM-589638,TRX-2270273,VID-93726,ENT-69433,KNP-PRE,2024-09-16,SANParks_Subsidy,688.55,9211256425820,2024-09-16 19:00:00
CLM-918656,TRX-2241464,VID-46344,ENT-18177,KNP-CRO,2024-09-20,SANParks_Subsidy,422.01,7105275440339,2024-09-20 11:00:00
CLM-172769,TRX-9249722,VID-36302,ENT-89993,KNP-CRO,2024-07-01,SANParks_Subsidy,274.91,8502058235234,2024-07-02 05:00:00
CLM-774588,TRX-2782574,VID-67878,ENT-43947,KNP-MOP,2024-08-11,SANParks_Subsidy,174.4,7210245204309,2024-08-12 16:00:00
CLM-621877,TRX-3497360,VID-95572,ENT-93930,KNP-PUN,2025-04-01,SANParks_Subsidy,803.03,9107093543551,2025-04-01 02:00:00
CLM-702553,TRX-1062138,VID-77552,ENT-74314,KNP-LET,2024-12-03,SANParks_Subsidy,455.24,9712252176077,2024-12-04 02:00:00
CLM-103468,TRX-7449562,VID-73185,ENT-25886,KNP-TSE,2025-07-07,SANParks_Subsidy,524.71,8106226080612,2025-07-07 15:00:00
CLM-762985,TRX-2521139,VID-57887,ENT-80074,KNP-BER,2025-02-14,SANParks_Subsidy,206.32,8405214407796,2025-02-14 04:00:00
CLM-141241,TRX-7445196,VID-96603,ENT-35035,KNP-PRE,2024-06-29,SANParks_Subsidy,637.12,9802217027401,2024-06-30 12:00:00
CLM-763529,TRX-8348147,VID-34833,ENT-28342,KNP-PUN,2025-05-13,SANParks_Subsidy,285.16,9310089207960,2025-05-13 06:00:00
CLM-931247,TRX-6162867,VID-75494,ENT-79984,KNP-LET,2025-02-02,SANParks_Subsidy,826.6,7001111940437,2025-02-02 05:00:00
CLM-144894,TRX-7803292,VID-25491,ENT-37745,KNP-SHI,2024-12-11,SANParks_Subsidy,470.86,9109054908850,2024-12-12 23:00:00
CLM-871185,TRX-3375493,VID-74080,ENT-95699,KNP-PUN,2024-03-14,SANParks_Subsidy,479.85,9910025071537,2024-03-14 03:00:00
CLM-115063,TRX-3889858,VID-92924,ENT-16548,KNP-PRE,2025-10-26,SANParks_Subsidy,724.52,7308203863692,2025-10-26 09:00:00
CLM-957525,TRX-2783941,VID-24965,ENT-75161,KNP-TSE,2025-08-28,SANParks_Subsidy,709.42,7702264399754,2025-08-28 05:00:00
CLM-950941,TRX-7744585,VID-52498,ENT-25833,KNP-TSE,2025-03-12,SANParks_Subsidy,532.12,8004251764815,2025-03-12 22:00:00
CLM-451801,TRX-2060687,VID-25826,ENT-45899,KNP-SAT,2025-08-30,SANParks_Subsidy,680.29,7512123768343,2025-08-30 12:00:00
CLM-710256,TRX-1682814,VID-27481,ENT-23102,KNP-TSE,2025-03-25,SANParks_Subsidy,413.29,7501162354300,2025-03-25 16:00:00
CLM-288128,TRX-2495541,VID-95426,ENT-87821,KNP-PRE,2024-01-07,SANParks_Subsidy,441.36,9508233128901,2024-01-07 01:00:00
CLM-770905,TRX-5545782,VID-78562,ENT-69037,KNP-CRO,2024-07-30,SANParks_Subsidy,317.48,7510231631179,2024-07-30 10:00:00
CLM-852037,TRX-9386722,VID-90222,ENT-21537,KNP-PRE,2025-09-02,SANParks_Subsidy,393.5,7009084219595,2025-09-02 12:00:00
CLM-200331,TRX-7071696,VID-80742,ENT-76524,KNP-SKU,2024-04-30,SANParks_Subsidy,474.95,9011075637668,2024-05-01 10:00:00
CLM-218152,TRX-3503452,VID-99816,ENT-72182,KNP-LET,2024-02-24,SANParks_Subsidy,273.43,9101027110145,2024-02-24 13:00:00
CLM-555786,TRX-5217486,VID-53816,ENT-90847,KNP-LET,2024-10-18,SANParks_Subsidy,180.32,9301183950904,2024-10-18 14:00:00
CLM-608623,TRX-9638650,VID-25212,ENT-19287,KNP-SKU,2024-06-10,SANParks_Subsidy,654.98,8810118030765,2024-06-10 02:00:00
CLM-809731,TRX-6464086,VID-40154,ENT-24435,KNP-BER,2024-07-22,SANParks_Subsidy,309.45,7712144354702,2024-07-24 00:00:00
CLM-177101,TRX-8901905,VID-86689,ENT-73492,KNP-PUN,2025-01-19,SANParks_Subsidy,773.34,7404208633480,2025-01-19 15:00:00
CLM-491627,TRX-3288489,VID-69996,ENT-35448,KNP-BER,2024-07-01,SANParks_Subsidy,832.89,7606051538457,2024-07-02 01:00:00
CLM-394234,TRX-3290115,VID-24563,ENT-71018,KNP-LET,2025-08-05,SANParks_Subsidy,442.76,9406085951988,2025-08-05 04:00:00
CLM-927899,TRX-3851044,VID-85775,ENT-82450,KNP-SKU,2025-09-10,SANParks_Subsidy,210.53,9709164631304,2025-09-10 11:00:00
CLM-977646,TRX-8763873,VID-46591,ENT-11901,KNP-CRO,2025-08-28,SANParks_Subsidy,665.33,7704118285484,2025-08-29 07:00:00
CLM-720517,TRX-3499296,VID-85196,ENT-10665,KNP-CRO,2025-08-16,SANParks_Subsidy,836.13,7108249459346,2025-08-16 15:00:00
CLM-656921,TRX-7615594,VID-72818,ENT-22844,KNP-LET,2024-02-04,SANParks_Subsidy,496.7,7209251208423,2024-02-05 04:00:00
CLM-239158,TRX-7013049,VID-48769,ENT-41334,KNP-MOP,2025-02-20,SANParks_Subsidy,161.15,9105068705487,2025-02-20 14:00:00
CLM-712011,TRX-1409590,VID-69616,ENT-70786,KNP-SAT,2025-08-07,SANParks_Subsidy,761.94,8203267214624,2025-08-09 00:00:00
CLM-838094,TRX-1022878,VID-92222,ENT-19266,KNP-CRO,2025-10-03,SANParks_Subsidy,775.4,8009025975954,2025-10-04 06:00:00
CLM-831963,TRX-4475340,VID-99740,ENT-20611,KNP-TSE,2025-03-12,SANParks_Subsidy,766.59,9301177106747,2025-03-12 18:00:00
CLM-501557,TRX-7133596,VID-70994,ENT-91151,KNP-PUN,2024-02-22,SANParks_Subsidy,405.9,7511182124172,2024-02-22 08:00:00
CLM-911152,TRX-4434507,VID-28141,ENT-53899,KNP-SKU,2025-07-28,SANParks_Subsidy,527.74,9008244519758,2025-07-29 22:00:00
CLM-469844,TRX-5485520,VID-76003,ENT-99158,KNP-CRO,2024-08-18,SANParks_Subsidy,344.0,7206128590191,2024-08-18 21:00:00
CLM-652266,TRX-3058722,VID-71625,ENT-79717,KNP-SHI,2025-05-12,SANParks_Subsidy,779.62,8410122101048,2025-05-13 09:00:00
CLM-191549,TRX-2345036,VID-61207,ENT-33437,KNP-PRE,2024-07-11,SANParks_Subsidy,820.78,7202065629550,2024-07-12 06:00:00
CLM-255141,TRX-9327014,VID-29726,ENT-36772,KNP-SHI,2024-04-24,SANParks_Subsidy,816.47,7005143215051,2024-04-25 21:00:00
CLM-540538,TRX-8446735,VID-94500,ENT-12815,KNP-PRE,2025-04-30,SANParks_Subsidy,282.34,7004279717785,2025-04-30 23:00:00
CLM-531690,TRX-6751103,VID-95951,ENT-94679,KNP-BER,2025-10-22,SANParks_Subsidy,490.3,9112178470161,2025-10-22 22:00:00
CLM-694806,TRX-3213824,VID-50172,ENT-32509,KNP-PRE,2025-04-13,SANParks_Subsidy,308.75,8105251793880,2025-04-13 20:00:00
CLM-398196,TRX-8649177,VID-31805,ENT-91085,KNP-SAT,2024-05-31,SANParks_Subsidy,648.27,7903063575047,2024-05-31 23:00:00
CLM-222596,TRX-1690406,VID-51500,ENT-85304,KNP-SAT,2024-06-14,SANParks_Subsidy,458.62,8103071581986,2024-06-14 16:00:00
CLM-460549,TRX-3482092,VID-58878,ENT-68776,KNP-SHI,2025-11-12,SANParks_Subsidy,832.83,8705041418175,2025-11-12 21:00:00
CLM-905849,TRX-3439136,VID-70036,ENT-51971,KNP-SAT,2025-02-18,SANParks_Subsidy,153.01,9309176557966,2025-02-19 08:00:00
CLM-409913,TRX-8950901,VID-47988,ENT-85199,KNP-SAT,2025-10-24,SANParks_Subsidy,709.7,9308112884343,2025-10-25 22:00:00
CLM-246195,TRX-2960855,VID-50380,ENT-13250,KNP-CRO,2025-05-05,SANParks_Subsidy,582.27,7708122551575,2025-05-05 03:00:00
CLM-737692,TRX-4274069,VID-86471,ENT-79000,KNP-SKU,2024-11-30,SANParks_Subsidy,696.9,9405071378303,2024-11-30 04:00:00
CLM-990714,TRX-8473546,VID-98744,ENT-98022,KNP-MOP,2024-03-26,SANParks_Subsidy,833.09,8204166331091,2024-03-27 11:00:00
CLM-636405,TRX-1940322,VID-97394,ENT-57325,KNP-CRO,2025-09-09,SANParks_Subsidy,253.56,9707127477894,2025-09-10 15:00:00
CLM-398477,TRX-6786800,VID-56052,ENT-50381,KNP-LET,2025-01-16,SANParks_Subsidy,762.01,7204248452780,2025-01-16 01:00:00
CLM-402654,TRX-3747945,VID-65552,ENT-64289,KNP-SAT,2025-03-01,SANParks_Subsidy,734.86,8902054486033,2025-03-02 05:00:00
CLM-650818,TRX-6627359,VID-18665,ENT-87421,KNP-CRO,2024-11-06,SANParks_Subsidy,211.91,8311097954391,2024-11-07 07:00:00
CLM-584567,TRX-3297254,VID-36117,ENT-34380,KNP-CRO,2024-06-28,SANParks_Subsidy,352.62,8501276066600,2024-06-29 12:00:00
CLM-618101,TRX-8775431,VID-39428,ENT-13517,KNP-PUN,2025-08-22,SANParks_Subsidy,257.82,7911278927925,2025-08-22 20:00:00
CLM-798260,TRX-5826621,VID-64677,ENT-33510,KNP-LET,2024-05-07,SANParks_Subsidy,784.76,9004013002438,2024-05-08 18:00:00
CLM-169966,TRX-7069317,VID-86161,ENT-72978,KNP-TSE,2024-10-10,SANParks_Subsidy,455.25,7811228986637,2024-10-11 08:00:00
CLM-637422,TRX-1294357,VID-44018,ENT-31344,KNP-TSE,2024-05-02,SANParks_Subsidy,190.96,8008233273269,2024-05-03 00:00:00
CLM-155457,TRX-5574649,VID-57338,ENT-64986,KNP-BER,2024-12-31,SANParks_Subsidy,184.1,7909212288937,2024-12-31 11:00:00
CLM-903673,TRX-4074382,VID-22387,ENT-88480,KNP-SAT,2025-06-10,SANParks_Subsidy,530.6,9706276051155,2025-06-10 13:00:00
CLM-831871,TRX-7082121,VID-22561,ENT-80047,KNP-TSE,2024-10-04,SANParks_Subsidy,396.14,7401059693462,2024-10-05 20:00:00
CLM-916639,TRX-9135255,VID-64000,ENT-54605,KNP-SAT,2024-10-15,SANParks_Subsidy,221.69,7409084161109,2024-10-16 00:00:00
CLM-823153,TRX-9818990,VID-79742,ENT-82235,KNP-MOP,2025-07-26,SANParks_Subsidy,442.14,9902043201710,2025-07-27 16:00:00
CLM-465124,TRX-6227335,VID-57522,ENT-28220,KNP-LET,2024-01-18,SANParks_Subsidy,772.81,8909256738565,2024-01-19 07:00:00
CLM-419484,TRX-1482504,VID-25544,ENT-39144,KNP-SAT,2024-06-25,SANParks_Subsidy,749.77,7412086157791,2024-06-26 22:00:00
CLM-236543,TRX-2318772,VID-65680,ENT-24643,KNP-MOP,2024-05-08,SANParks_Subsidy,163.16,8507024294223,2024-05-08 14:00:00
CLM-931578,TRX-9614751,VID-87748,ENT-17768,KNP-LET,2024-04-20,SANParks_Subsidy,233.25,7801036060776,2024-04-20 03:00:00
CLM-891203,TRX-2619061,VID-26225,ENT-88878,KNP-SKU,2025-11-14,SANParks_Subsidy,561.32,7603226897756,2025-11-14 01:00:00
CLM-252627,TRX-5653591,VID-85989,ENT-55591,KNP-BER,2024-01-30,SANParks_Subsidy,262.39,8612205057108,2024-01-30 06:00:00
CLM-171656,TRX-2662717,VID-85777,ENT-11832,KNP-SHI,2025-06-01,SANParks_Subsidy,301.9,7605061072627,2025-06-02 13:00:00
CLM-628687,TRX-8964404,VID-58033,ENT-87251,KNP-SAT,2024-04-11,SANParks_Subsidy,457.77,7303276952931,2024-04-11 14:00:00
CLM-324682,TRX-9627700,VID-39825,ENT-63422,KNP-MOP,2025-01-23,SANParks_Subsidy,682.99,8002152850798,2025-01-24 04:00:00
CLM-619900,TRX-7060776,VID-47784,ENT-83024,KNP-PUN,2025-06-16,SANParks_Subsidy,207.57,8502135758210,2025-06-16 09:00:00
CLM-871934,TRX-6234607,VID-68190,ENT-39605,KNP-SHI,2025-04-12,SANParks_Subsidy,435.1,9707072167847,2025-04-13 15:00:00
CLM-485290,TRX-4008109,VID-11675,ENT-98363,KNP-LET,2025-05-02,SANParks_Subsidy,620.47,8208172426162,2025-05-03 20:00:00
CLM-513989,TRX-7721360,VID-87405,ENT-23332,KNP-SAT,2024-05-02,SANParks_Subsidy,195.3,7606077782844,2024-05-02 10:00:00
CLM-978821,TRX-8125354,VID-75419,ENT-46505,KNP-TSE,2024-05-05,SANParks_Subsidy,565.55,9411136974321,2024-05-05 15:00:00
CLM-732464,TRX-7785437,VID-73508,ENT-77032,KNP-PRE,2025-05-02,SANParks_Subsidy,253.16,8402045205877,2025-05-03 19:00:00
CLM-342034,TRX-3258353,VID-13895,ENT-23055,KNP-PUN,2025-05-16,SANParks_Subsidy,731.22,8511014004727,2025-05-17 08:00:00
CLM-812197,TRX-6485409,VID-30019,ENT-49682,KNP-TSE,2025-01-26,SANParks_Subsidy,586.26,9402229723295,2025-01-27 15:00:00
CLM-311740,TRX-5925168,VID-96781,ENT-75260,KNP-LET,2025-05-19,SANParks_Subsidy,503.36,8706261296459,2025-05-20 06:00:00
CLM-224921,TRX-7436241,VID-68997,ENT-51229,KNP-CRO,2024-02-02,SANParks_Subsidy,459.79,7101066084244,2024-02-03 04:00:00
CLM-551601,TRX-3256338,VID-50954,ENT-60997,KNP-LET,2024-06-17,SANParks_Subsidy,684.81,8811168882244,2024-06-18 08:00:00
CLM-995852,TRX-3622462,VID-76412,ENT-17305,KNP-CRO,2025-05-02,SANParks_Subsidy,334.37,8807206918393,2025-05-03 12:00:00
CLM-164407,TRX-1472228,VID-87393,ENT-15913,KNP-SAT,2024-10-18,SANParks_Subsidy,735.85,8112191451304,2024-10-18 21:00:00
CLM-499060,TRX-2633262,VID-66118,ENT-55238,KNP-BER,2025-10-02,SANParks_Subsidy,438.35,7111085154272,2025-10-02 22:00:00
CLM-427260,TRX-2425085,VID-18585,ENT-49965,KNP-MOP,2024-08-28,SANParks_Subsidy,386.32,7009111627092,2024-08-29 18:00:00
CLM-542995,TRX-9636236,VID-65203,ENT-44946,KNP-PUN,2025-04-16,SANParks_Subsidy,637.17,8801117337385,2025-04-17 19:00:00
CLM-438083,TRX-2639564,VID-74010,ENT-23114,KNP-SKU,2025-08-07,SANParks_Subsidy,385.18,8611113795540,2025-08-08 01:00:00
CLM-480983,TRX-8314717,VID-36444,ENT-75136,KNP-MOP,2025-09-21,SANParks_Subsidy,738.27,8704105448564,2025-09-21 20:00:00
CLM-701380,TRX-7744899,VID-39607,ENT-91863,KNP-MOP,2024-02-18,SANParks_Subsidy,652.39,8802196651204,2024-02-18 20:00:00
CLM-693943,TRX-9909769,VID-72294,ENT-65981,KNP-SKU,2024-10-06,SANParks_Subsidy,393.12,7211276064152,2024-10-06 05:00:00
CLM-553939,TRX-6257190,VID-36224,ENT-64304,KNP-CRO,2025-05-31,SANParks_Subsidy,325.89,8608224029979,2025-05-31 20:00:00
CLM-837496,TRX-9660803,VID-34450,ENT-85608,KNP-LET,2024-01-20,SANParks_Subsidy,299.07,9612155495219,2024-01-21 17:00:00
CLM-948228,TRX-8276689,VID-84202,ENT-92150,KNP-PUN,2025-10-15,SANParks_Subsidy,515.59,8108055032805,2025-10-16 11:00:00
CLM-818596,TRX-6037789,VID-67067,ENT-63773,KNP-BER,2024-06-03,SANParks_Subsidy,752.13,9902214415137,2024-06-05 00:00:00
CLM-963723,TRX-5815809,VID-94678,ENT-31048,KNP-PRE,2025-02-26,SANParks_Subsidy,630.8,7707082905196,2025-02-26 18:00:00
CLM-129049,TRX-5120259,VID-50703,ENT-70838,KNP-LET,2024-06-02,SANParks_Subsidy,541.88,8307211620819,2024-06-02 13:00:00
CLM-385959,TRX-3288926,VID-13819,ENT-43868,KNP-PRE,2024-07-25,SANParks_Subsidy,611.07,7511281708541,2024-07-25 11:00:00
CLM-158014,TRX-2408104,VID-51144,ENT-88852,KNP-PRE,2025-05-12,SANParks_Subsidy,757.02,9807122515088,2025-05-12 02:00:00
CLM-983687,TRX-3358208,VID-40938,ENT-24671,KNP-TSE,2025-02-10,SANParks_Subsidy,664.14,9902179812402,2025-02-11 23:00:00
CLM-194632,TRX-4994266,VID-88619,ENT-26027,KNP-BER,2024-09-14,SANParks_Subsidy,380.5,8812134958384,2024-09-15 08:00:00
CLM-251286,TRX-2792041,VID-32957,ENT-38063,KNP-PRE,2025-03-09,SANParks_Subsidy,457.63,7810029226851,2025-03-09 14:00:00
CLM-833602,TRX-2895176,VID-51482,ENT-81531,KNP-CRO,2025-06-30,SANParks_Subsidy,482.4,7705263431212,2025-07-01 00:00:00
